file,filename,siteid,uploaddirectory,contenttype,containerid,oipmroot:issuerNumber,oipmroot:issuerName,damsasp:extDocSource
DEF00141_9225_Radius Capital Corp.pdf,DEF00141_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00142_9225_Radius Capital Corp.pdf,DEF00142_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00143_9225_Radius Capital Corp.pdf,DEF00143_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00144_9225_Radius Capital Corp.pdf,DEF00144_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00145_9225_Radius Capital Corp.pdf,DEF00145_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00146_9225_Radius Capital Corp.pdf,DEF00146_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00147_9225_Radius Capital Corp.pdf,DEF00147_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00148_9225_Radius Capital Corp.pdf,DEF00148_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00149_9225_Radius Capital Corp.pdf,DEF00149_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00150_9225_Radius Capital Corp.pdf,DEF00150_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00151_9225_Radius Capital Corp.pdf,DEF00151_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00152_9225_Radius Capital Corp.pdf,DEF00152_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00153_9225_Radius Capital Corp.pdf,DEF00153_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00154_9225_Radius Capital Corp.pdf,DEF00154_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00155_9225_Radius Capital Corp.pdf,DEF00155_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00156_9225_Radius Capital Corp.pdf,DEF00156_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00157_9225_Radius Capital Corp.pdf,DEF00157_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00158_9225_Radius Capital Corp.pdf,DEF00158_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00159_9225_Radius Capital Corp.pdf,DEF00159_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00160_9225_Radius Capital Corp.pdf,DEF00160_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00161_9225_Radius Capital Corp.pdf,DEF00161_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00162_9225_Radius Capital Corp.pdf,DEF00162_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00163_9225_Radius Capital Corp.pdf,DEF00163_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00164_9225_Radius Capital Corp.pdf,DEF00164_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00165_9225_Radius Capital Corp.pdf,DEF00165_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00166_9225_Radius Capital Corp.pdf,DEF00166_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00167_9225_Radius Capital Corp.pdf,DEF00167_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00168_9225_Radius Capital Corp.pdf,DEF00168_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00169_9225_Radius Capital Corp.pdf,DEF00169_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00170_9225_Radius Capital Corp.pdf,DEF00170_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00171_9225_Radius Capital Corp.pdf,DEF00171_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00172_9220_Woodbai.pdf,DEF00172_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00173_9220_Woodbai.pdf,DEF00173_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00174_9220_Woodbai.pdf,DEF00174_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00175_9220_Woodbai.pdf,DEF00175_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00176_9220_Woodbai.pdf,DEF00176_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00177_9220_Woodbai.pdf,DEF00177_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00178_9220_Woodbai.pdf,DEF00178_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00179_9220_Woodbai.pdf,DEF00179_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00180_9220_Woodbai.pdf,DEF00180_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00181_9220_Woodbai.pdf,DEF00181_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00182_9220_Woodbai.pdf,DEF00182_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00183_9220_Woodbai.pdf,DEF00183_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00184_9220_Woodbai.pdf,DEF00184_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00185_9220_Woodbai.pdf,DEF00185_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00186_9220_Woodbai.pdf,DEF00186_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00187_9220_Woodbai.pdf,DEF00187_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00188_9220_Woodbai.pdf,DEF00188_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00189_9220_Woodbai.pdf,DEF00189_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00190_9220_Woodbai.pdf,DEF00190_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00191_9220_Woodbai.pdf,DEF00191_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00192_9220_Woodbai.pdf,DEF00192_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00193_9220_Woodbai.pdf,DEF00193_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00194_9220_Woodbai.pdf,DEF00194_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00195_9220_Woodbai.pdf,DEF00195_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00196_9220_Woodbai.pdf,DEF00196_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00197_9220_Woodbai.pdf,DEF00197_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00198_9220_Woodbai.pdf,DEF00198_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00199_9220_Woodbai.pdf,DEF00199_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00200_9220_Woodbai.pdf,DEF00200_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00201_9220_Woodbai.pdf,DEF00201_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00202_9220_Woodbai.pdf,DEF00202_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00203_9220_Woodbai.pdf,DEF00203_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00204_9220_Woodbai.pdf,DEF00204_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00205_9220_Woodbai.pdf,DEF00205_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00206_9220_Woodbai.pdf,DEF00206_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00207_9220_Woodbai.pdf,DEF00207_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00208_9220_Woodbai.pdf,DEF00208_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00209_9252_Whitehall.pdf,DEF00209_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00210_9252_Whitehall.pdf,DEF00210_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00211_9252_Whitehall.pdf,DEF00211_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00212_9252_Whitehall.pdf,DEF00212_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00213_9252_Whitehall.pdf,DEF00213_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00214_9252_Whitehall.pdf,DEF00214_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00215_9252_Whitehall.pdf,DEF00215_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00216_9252_Whitehall.pdf,DEF00216_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00217_9225_Radius Capital Corp.pdf,DEF00217_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00218_9225_Radius Capital Corp.pdf,DEF00218_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00219_9225_Radius Capital Corp.pdf,DEF00219_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00220_9225_Radius Capital Corp.pdf,DEF00220_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00221_9225_Radius Capital Corp.pdf,DEF00221_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00222_9225_Radius Capital Corp.pdf,DEF00222_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00223_9225_Radius Capital Corp.pdf,DEF00223_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00224_9225_Radius Capital Corp.pdf,DEF00224_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00225_9225_Radius Capital Corp.pdf,DEF00225_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00226_9225_Radius Capital Corp.pdf,DEF00226_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00227_9225_Radius Capital Corp.pdf,DEF00227_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00228_9220_Woodbai.pdf,DEF00228_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00229_9220_Woodbai.pdf,DEF00229_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00230_9220_Woodbai.pdf,DEF00230_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00231_9220_Woodbai.pdf,DEF00231_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00232_9220_Woodbai.pdf,DEF00232_9220_Woodbai.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9220,Woodbai,Other
DEF00063_9259_Mid-America.pdf,DEF00063_9259_Mid-America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9259,Mid-America,Other
"OIP00615_4145_CARNEGIE MORTGAGE, LLC.pdf","OIP00615_4145_CARNEGIE MORTGAGE, LLC.pdf",OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4145,"CARNEGIE MORTGAGE, LLC",Other
"OIP00616_4148_ONE WEST BANK, FSB.pdf","OIP00616_4148_ONE WEST BANK, FSB.pdf",OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4148,"ONE WEST BANK, FSB",Other
"OIP00617_4149_ONE REVERSE MORTGAGE, LLC.pdf","OIP00617_4149_ONE REVERSE MORTGAGE, LLC.pdf",OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4149,"ONE REVERSE MORTGAGE, LLC",Other
"OIP00618_4150_LAKEVIEW LOAN SERVICING, LLC.pdf","OIP00618_4150_LAKEVIEW LOAN SERVICING, LLC.pdf",OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4150,"LAKEVIEW LOAN SERVICING, LLC",Other
OIP00612_4151_PROVIDENT SAVINGS BANK FSB.pdf,OIP00612_4151_PROVIDENT SAVINGS BANK FSB.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4151,PROVIDENT SAVINGS BANK FSB,Other
OIP00613_4152_MERRIMACK MORTGAGE COMPANY INC.pdf,OIP00613_4152_MERRIMACK MORTGAGE COMPANY INC.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4152,MERRIMACK MORTGAGE COMPANY INC,Other
OIP00614_4154_MORTGAGE RESEARCH CENTER LLC.pdf,OIP00614_4154_MORTGAGE RESEARCH CENTER LLC.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,4154,MORTGAGE RESEARCH CENTER LLC,Other
