"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
68361,"GMD019267.pdf","GMD019267.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Fleet Mortgage Corporati","MISC","","","MLTF","","","","GMD019267","1"
68566,"GMD019331.pdf","GMD019331.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Countrywide Funding Corp","MISC","","","MLTF","","","","GMD019331","1"
40235,"GMD019363.pdf","GMD019363.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Citizens Mortgage Servic","MISC","","","MLTF","","","","GMD019363","1"
34208,"GMD019409.pdf","GMD019409.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank United of Texas, FS","MISC","","","MLTF","","","","GMD019409","1"
36479,"GMD019412.pdf","GMD019412.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of Mississippi","MISC","","","MLTF","","","","GMD019412","1"
38108,"GMD019449.pdf","GMD019449.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Savings of Flor","MISC","","","MLTF","","","","GMD019449","1"
65498,"GMD018863.pdf","GMD018863.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Platte Valley Funding, L","MISC","","","MLTF","","","","GMD018863","1"
27163,"GMD019004.pdf","GMD019004.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019004","1"
45703,"GMD018834.pdf","GMD018834.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sibley Mortgage Corporat","MISC","","","MLTF","","","","GMD018834","1"
34942,"GMD018844.pdf","GMD018844.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","SCG Mortgage Corporation","MISC","","","MLTF","","","","GMD018844","1"
35605,"GMD019329.pdf","GMD019329.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Countrywide Funding Corp","MISC","","","MLTF","","","","GMD019329","1"
22305,"GMD019376.pdf","GMD019376.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chemical Bank","MISC","","","MLTF","","","","GMD019376","1"
28733,"GMD019396.pdf","GMD019396.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Central Fidelity","MISC","","","MLTF","","","","GMD019396","1"
28708,"GMD018849.pdf","GMD018849.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank of California","MISC","","","MLTF","","","","GMD018849","1"
32457,"GMD018862.pdf","GMD018862.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Plaza Bank of Commerce","MISC","","","MLTF","","","","GMD018862","1"
31635,"GMD019092.pdf","GMD019092.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National City Bank","MISC","","","MLTF","","","","GMD019092","1"
31782,"GMD019125.pdf","GMD019125.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mid-Peninsula Bank","MISC","","","MLTF","","","","GMD019125","1"
36736,"GMD019217.pdf","GMD019217.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Independent Receiver","MISC","","","MLTF","","","","GMD019217","1"
27919,"GMD019437.pdf","GMD019437.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Arthur Anderson LLP","MISC","","","MLTF","","","","GMD019437","1"
37585,"GMD019289.pdf","GMD019289.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First National Bank of M","MISC","","","MLTF","","","","GMD019289","1"
34570,"GMD018994.pdf","GMD018994.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018994","1"
33209,"GMD019418.pdf","GMD019418.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019418","1"
32220,"GMD018848.pdf","GMD018848.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank of California","MISC","","","MLTF","","","","GMD018848","1"
32748,"GMD019417.pdf","GMD019417.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019417","1"
29711,"GMD019124.pdf","GMD019124.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mid-Peninsula Bank","MISC","","","MLTF","","","","GMD019124","1"
33211,"GMD018847.pdf","GMD018847.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank of California","MISC","","","MLTF","","","","GMD018847","1"
30946,"GMD018846.pdf","GMD018846.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank of California","MISC","","","MLTF","","","","GMD018846","1"
32008,"GMD019415.pdf","GMD019415.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019415","1"
45589,"GMD018992.pdf","GMD018992.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018992","1"
32708,"GMD019414.pdf","GMD019414.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019414","1"
63190,"GMD018993.pdf","GMD018993.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018993","1"
59740,"GMD019071.pdf","GMD019071.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Norwest Bank Minnesota,","MISC","","","MLTF","","","","GMD019071","1"
32890,"GMD019416.pdf","GMD019416.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019416","1"
56898,"GMD018821.pdf","GMD018821.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The First National Bank","MISC","","","MLTF","","","","GMD018821","1"
32240,"GMD019413.pdf","GMD019413.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank of America NT & SA","MISC","","","MLTF","","","","GMD019413","1"
57257,"GMD018823.pdf","GMD018823.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Chase Manhattan Bank","MISC","","","MLTF","","","","GMD018823","1"
59837,"GMD018827.pdf","GMD018827.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","State Street Bank and Tr","MISC","","","MLTF","","","","GMD018827","1"
61106,"GMD018824.pdf","GMD018824.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Texas Commerce Bank","MISC","","","MLTF","","","","GMD018824","1"
61809,"GMD019106.pdf","GMD019106.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","NationsBank of Virginia,","MISC","","","MLTF","","","","GMD019106","1"
36069,"GMD019113.pdf","GMD019113.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mondrian Mortgage Corpor","MISC","","","MLTF","","","","GMD019113","1"
32117,"GMD019098.pdf","GMD019098.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","NationsBank","MISC","","","MLTF","","","","GMD019098","1"
55348,"GMD019114.pdf","GMD019114.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mortgage Securities Trus","MISC","","","MLTF","","","","GMD019114","1"
31564,"GMD018852.pdf","GMD018852.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank California","MISC","","","MLTF","","","","GMD018852","1"
45439,"GMD019168.pdf","GMD019168.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD019168","1"
31444,"GMD019300.pdf","GMD019300.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank Des Moines","MISC","","","MLTF","","","","GMD019300","1"
30303,"GMD019303.pdf","GMD019303.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank Davenport","MISC","","","MLTF","","","","GMD019303","1"
37756,"GMD019094.pdf","GMD019094.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National Westminister Ba","MISC","","","MLTF","","","","GMD019094","1"
35179,"GMD019328.pdf","GMD019328.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Countrywide Funding Corp","MISC","","","MLTF","","","","GMD019328","1"
29656,"GMD018991.pdf","GMD018991.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018991","1"
32321,"GMD019188.pdf","GMD019188.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","LaSalle National Bank","MISC","","","MLTF","","","","GMD019188","1"
52581,"GMD019385.pdf","GMD019385.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Chase Manhattan Mortgage","MISC","","","MLTF","","","","GMD019385","1"
29001,"GMD018889.pdf","GMD018889.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018889","1"
30381,"GMD019361.pdf","GMD019361.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","City National Bank","MISC","","","MLTF","","","","GMD019361","1"
29201,"GMD018918.pdf","GMD018918.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018918","1"
57734,"GMD019447.pdf","GMD019447.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","American Southwest Finan","MISC","","","MLTF","","","","GMD019447","1"
29151,"GMD018879.pdf","GMD018879.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018879","1"
32173,"GMD018814.pdf","GMD018814.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Virginia Federal Savings","MISC","","","MLTF","","","","GMD018814","1"
32034,"GMD019073.pdf","GMD019073.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Norwest Bank","MISC","","","MLTF","","","","GMD019073","1"
31838,"GMD018838.pdf","GMD018838.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Security Trust","MISC","","","MLTF","","","","GMD018838","1"
38022,"GMD018856.pdf","GMD018856.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Rancho Mortgage Corporat","MISC","","","MLTF","","","","GMD018856","1"
45095,"GMD019288.pdf","GMD019288.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First National Mortgage","MISC","","","MLTF","","","","GMD019288","1"
30968,"GMD019147.pdf","GMD019147.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mercantile Safe Deposit","MISC","","","MLTF","","","","GMD019147","1"
28890,"GMD018877.pdf","GMD018877.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018877","1"
32952,"GMD019149.pdf","GMD019149.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Maryland National Bank","MISC","","","MLTF","","","","GMD019149","1"
40791,"GMD018822.pdf","GMD018822.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Exchange","MISC","","","MLTF","","","","GMD018822","1"
26674,"GMD018825.pdf","GMD018825.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Suburban Mortgage Associ","MISC","","","MLTF","","","","GMD018825","1"
36825,"GMD018851.pdf","GMD018851.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Sanwa Bank California","MISC","","","MLTF","","","","GMD018851","1"
40876,"GMD019221.pdf","GMD019221.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Home Savings of America","MISC","","","MLTF","","","","GMD019221","1"
32232,"GMD019228.pdf","GMD019228.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","HF Mortgage Bankers","MISC","","","MLTF","","","","GMD019228","1"
33699,"GMD019003.pdf","GMD019003.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019003","1"
23980,"GMD018917.pdf","GMD018917.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018917","1"
31051,"GMD019395.pdf","GMD019395.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Central Fidelity Bank","MISC","","","MLTF","","","","GMD019395","1"
27185,"GMD019002.pdf","GMD019002.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019002","1"
38067,"GMD018909.pdf","GMD018909.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018909","1"
62694,"GMD019090.pdf","GMD019090.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","National City Mortgage C","MISC","","","MLTF","","","","GMD019090","1"
63285,"GMD019167.pdf","GMD019167.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Lomas Mortgage USA","MISC","","","MLTF","","","","GMD019167","1"
33529,"GMD019319.pdf","GMD019319.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Don Ana Savings Bank, FS","MISC","","","MLTF","","","","GMD019319","1"
32716,"GMD019243.pdf","GMD019243.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA Investor Reporting","MISC","","","MLTF","","","","GMD019243","1"
37835,"GMD019144.pdf","GMD019144.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Mellon Mortgage Company","MISC","","","MLTF","","","","GMD019144","1"
36408,"GMD019296.pdf","GMD019296.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Citizens Mortgage","MISC","","","MLTF","","","","GMD019296","1"
33959,"GMD019271.pdf","GMD019271.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Union Mortgage Cor","MISC","","","MLTF","","","","GMD019271","1"
32267,"GMD019240.pdf","GMD019240.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Great Financial Mortgage","MISC","","","MLTF","","","","GMD019240","1"
35209,"GMD019310.pdf","GMD019310.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Ernst & Young, LLP","MISC","","","MLTF","","","","GMD019310","1"
32436,"GMD019433.pdf","GMD019433.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bailey Mortgage Company","MISC","","","MLTF","","","","GMD019433","1"
28150,"GMD019438.pdf","GMD019438.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Ashland Mortgage Corpora","MISC","","","MLTF","","","","GMD019438","1"
35090,"GMD019252.pdf","GMD019252.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD019252","1"
56234,"GMD019430.pdf","GMD019430.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","BancBoston Mortgage Corp","MISC","","","MLTF","","","","GMD019430","1"
32941,"GMD019251.pdf","GMD019251.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GE Capital Mortgage Serv","MISC","","","MLTF","","","","GMD019251","1"
46891,"GMD018817.pdf","GMD018817.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Union Federal Savings Ba","MISC","","","MLTF","","","","GMD018817","1"
49759,"GMD018815.pdf","GMD018815.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Virginia Beach Federal S","MISC","","","MLTF","","","","GMD018815","1"
50172,"GMD018819.pdf","GMD018819.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","The Prudential Home Mort","MISC","","","MLTF","","","","GMD018819","1"
35710,"GMD018861.pdf","GMD018861.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PNC Mortgage","MISC","","","MLTF","","","","GMD018861","1"
35540,"GMD019115.pdf","GMD019115.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Midland Mortgage Corpora","MISC","","","MLTF","","","","GMD019115","1"
56597,"GMD018858.pdf","GMD018858.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Principal Residential Mo","MISC","","","MLTF","","","","GMD018858","1"
49769,"GMD019209.pdf","GMD019209.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","J.I. Kislak Mortgage Cor","MISC","","","MLTF","","","","GMD019209","1"
54835,"GMD019216.pdf","GMD019216.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Inland Mortgage Corporat","MISC","","","MLTF","","","","GMD019216","1"
39637,"GMD019456.pdf","GMD019456.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Alaska Housing Finance C","MISC","","","MLTF","","","","GMD019456","1"
38429,"GMD019284.pdf","GMD019284.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD019284","1"
53398,"GMD019408.pdf","GMD019408.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Bank United of Texas, FS","MISC","","","MLTF","","","","GMD019408","1"
49354,"GMD019367.pdf","GMD019367.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Citibank, NA","MISC","","","MLTF","","","","GMD019367","1"
31159,"GMD019302.pdf","GMD019302.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank Davenport","MISC","","","MLTF","","","","GMD019302","1"
3332354,"GMD019461.pdf","GMD019461.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","051_6 89 Payoffs Curtail","MISC","","","MLTF","","","","GMD019461","1"
38800,"GMD019282.pdf","GMD019282.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","First Nationwide Mortgag","MISC","","","MLTF","","","","GMD019282","1"
29818,"GMD018839.pdf","GMD018839.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Seafirst Private Banking","MISC","","","MLTF","","","","GMD018839","1"
11306049,"GMD019462.pdf","GMD019462.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","050_3 89 Payoffs Curtail","MISC","","","MLTF","","","","GMD019462","1"
37771,"GMD018829.pdf","GMD018829.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Source One Mortgage Serv","MISC","","","MLTF","","","","GMD018829","1"
2312733,"GMD019463.pdf","GMD019463.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","049_4 89 Payoffs Curtail","MISC","","","MLTF","","","","GMD019463","1"
35023,"GMD019182.pdf","GMD019182.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Leader Federal Bank for","MISC","","","MLTF","","","","GMD019182","1"
35030,"GMD018866.pdf","GMD018866.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","PFC Corporation","MISC","","","MLTF","","","","GMD018866","1"
35798,"GMD019137.pdf","GMD019137.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Merrill Lynch Credit Cor","MISC","","","MLTF","","","","GMD019137","1"
968272,"GMD019464.pdf","GMD019464.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","047_7 89 Payoffs Curtail","MISC","","","MLTF","","","","GMD019464","1"
31147,"GMD019187.pdf","GMD019187.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","LaSalle National Bank","MISC","","","MLTF","","","","GMD019187","1"
46918,"GMD019219.pdf","GMD019219.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","HomeSouth Mortgage Corpo","MISC","","","MLTF","","","","GMD019219","1"
376664,"GMD019465.pdf","GMD019465.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","046_08 89 Payoffs Curtai","MISC","","","MLTF","","","","GMD019465","1"
33009,"GMD019206.pdf","GMD019206.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","JI Kislak Mortgage Servi","MISC","","","MLTF","","","","GMD019206","1"
37307,"GMD019242.pdf","GMD019242.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Government of Puerto Ric","MISC","","","MLTF","","","","GMD019242","1"
667216,"GMD019466.pdf","GMD019466.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","045_9 89 Payoffs Curtail","MISC","","","MLTF","","","","GMD019466","1"
35733,"GMD019224.pdf","GMD019224.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Home Mortgage Company","MISC","","","MLTF","","","","GMD019224","1"
38908,"GMD019402.pdf","GMD019402.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Boatmens National Mortga","MISC","","","MLTF","","","","GMD019402","1"
3459855,"GMD019467.pdf","GMD019467.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","044_10 89 Payoffs Curtai","MISC","","","MLTF","","","","GMD019467","1"
4291461,"GMD019468.pdf","GMD019468.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","043_DRG 11 89 Payoffs Cu","MISC","","","MLTF","","","","GMD019468","1"
30942,"GMD019301.pdf","GMD019301.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Firstar Bank Davenport","MISC","","","MLTF","","","","GMD019301","1"
32262,"GMD019017.pdf","GMD019017.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD019017","1"
622262,"GMD019469.pdf","GMD019469.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","042_DRG 12 89 Payoffs Cu","MISC","","","MLTF","","","","GMD019469","1"
49825,"GMD019446.pdf","GMD019446.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","Amerifirst Mortgage Corp","MISC","","","MLTF","","","","GMD019446","1"
26989,"GMD018898.pdf","GMD018898.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","GNMA","MISC","","","MLTF","","","","GMD018898","1"
